,x,y,z,depth
0,12.2099772727,-2.36709090909,-0.557943181818,1.57852272727
1,14.031627907,-1.54243023256,-1.40356976744,1.03093023256
2,15.3603265306,-4.12581632653,-1.9266122449,0.54306122449
3,5.89661052632,-0.720442105263,-0.190694736842,1.57589473684
4,5.986671875,0.745390625,-0.964609375,1.07890625
5,7.23971428571,0.9195,-1.4199047619,0.51880952381
6,0.0228448275862,3.03572413793,-0.34725862069,1.53362068966
7,3.06442592593,2.71361111111,-0.762962962963,1.03166666667
8,0.824388888889,2.68375,0.110541666667,0.557222222222
